client_id,PD
449,0.03184973962542894
450,0.2118167619474145
451,0.5720415999741876
452,0.8834510400142668
453,0.026024314827916565
454,0.3236718811298482
455,0.6702251208141509
456,0.724298974882229
457,0.23373769937507344
458,0.22146771161093054
459,0.4608406642054211
460,0.3790407585050223
461,0.19785812676100392
462,0.04537792887208133
463,0.5735275652155178
464,0.0556700927278738
465,0.016258800748797216
466,0.09857320867654219
467,0.9847102988817711
468,0.7214336354832891
469,0.1681030082119871
470,0.08042706098792861
471,0.15901709318502377
472,0.7403516888602724
473,0.3254263865709787
474,0.22663873696917924
475,0.6081528094700854
476,0.06969694396144621
477,0.9795700993276832
478,0.23719239763015934
479,0.4762702065521664
480,0.2589618063674835
481,0.6056750563916163
482,0.6709158956295639
483,0.9750787006804642
484,0.38896296004255265
485,0.051760781664033494
486,0.6024384220922158
487,0.022163345954196747
488,0.360352651794238
489,0.9512762179093438
490,0.9914974183959391
491,0.20791161047526124
492,0.07580656627377666
493,0.45468513893398627
494,0.9772417876255846
495,0.03273489774557259
496,0.20020871497409756
497,0.757103535810449
498,0.8593359097213481
499,0.24166997816987754
500,0.019130012904849333
501,0.7897640642882645
502,0.9952145191782853
503,0.9106394782494865
504,0.23757990873728568
505,0.7749487855106988
506,0.7369580934672746
507,0.15745258754641672
508,0.3744451883541021
509,0.13565353139525319
510,0.028111182404972616
511,0.28992358495204695
512,0.11721519260811086
513,0.0379174824705909
514,0.9809389635327198
515,0.561846685725939
516,0.18708100395371766
517,0.056620978037978734
518,0.0163740527167903
519,0.8956757061004658
520,0.051778272082012765
521,0.6685822296206515
522,0.3536551398000599
523,0.3615319476327831
524,0.20822084964864812
525,0.11979099957594752
526,0.9488376957238078
527,0.051074155729796136
528,0.021714977883557085
529,0.9058476241910985
530,0.7860553605195097
531,0.23538648440641224
532,0.4775559020797598
533,0.08810441771272452
534,0.8633965527905311
535,0.6359076663235688
536,0.035430436271194174
537,0.1634495237467716
538,0.9761786083698581
539,0.7561816577789271
540,0.2758038686865884
541,0.01340090514421915
542,0.01162543042225076
543,0.6900431107027953
544,0.7416944827190278
545,0.8436261418106973
546,0.9817634801706016
547,0.5903069846440328
548,0.48327425511208166
549,0.8437898263827298
550,0.05066767728101054
551,0.8206440696868801
552,0.43658812484381887
553,0.9965737822687573
554,0.8905105887045858
555,0.2192422572384747
556,0.938286820305665
557,0.15527159523435133
558,0.5048317158849588
559,0.7046227127133352
560,0.6924635486049888
561,0.7745138629931149
562,0.9398762329915916
563,0.37167109171939855
564,0.03323309785726167
565,0.9382682885033371
566,0.7342851411297633
567,0.5033249255284418
568,0.2509871090019301
569,0.935651486599408
570,0.1428288931685685
571,0.5601621496712321
572,0.03749954216880163
573,0.8936511253279961
574,0.12910537277259673
575,0.31527563898326283
576,0.8265937563750343
577,0.9564058795712892
578,0.3352160190387212
579,0.9044175825842992
580,0.8090504991287135
581,0.31670142610859187
582,0.38054629343869956
583,0.5434238474404313
584,0.7290369983588614
585,0.4072616033025306
586,0.9561562890518313
587,0.2754825070992023
588,0.0651250933448123
589,0.9412475444737887
590,0.49985449353421585
591,0.13950157944074806
592,0.34969044687630174
593,0.20153951302014195
594,0.014343305462127942
595,0.2322793260621118
596,0.6414503599093786
597,0.03754779924879851
598,0.554022509457066
599,0.035273064897849274
600,0.4220727901484119
601,0.06450699384792123
602,0.5864094621457812
603,0.5095382978969778
604,0.19163731828618563
605,0.09013007326247092
606,0.2835368490415301
607,0.4745131733571702
608,0.4805771589159015
609,0.9669507896860652
610,0.1494517661526461
611,0.5980568112894873
612,0.06934047707993257
613,0.5564574281044551
614,0.38760676307901354
615,0.9916368861296556
616,0.06828243332915011
617,0.8427641497995789
618,0.5020025290272194
619,0.08446224244154982
620,0.05200867354996825
621,0.287896134469349
622,0.9041044380932081
623,0.6420316085160904
624,0.7772986917268676
625,0.062440886078985014
626,0.9257767068747346
627,0.7168482611413017
628,0.05477793252040745
629,0.07425208788162423
630,0.09926407339072366
631,0.02630326048231164
632,0.05366939655203478
633,0.3952018347601191
634,0.10231584238046576
635,0.04252460861698914
636,0.8615619161318797
637,0.6197195756241862
638,0.12441778982534472
639,0.8774622959686837
640,0.7140878538470578
641,0.25730463219480193
642,0.3384712919792342
643,0.2563907861270308
644,0.9630395038978528
645,0.25576203694701993
646,0.960128491563345
647,0.3790633761029101
648,0.17113559003733353
649,0.7072251930351972
650,0.11317810345283427
651,0.1609894360031468
652,0.03287529863050334
653,0.7525582159096423
654,0.7732952688187712
655,0.018792723790900086
656,0.8223243295374065
657,0.14610457201417232
658,0.6840298479207212
659,0.9261933334983613
660,0.09255884839516153
661,0.9209508536216996
662,0.08853378288304858
663,0.16693850609747415
664,0.8441651133835958
665,0.07572153844375151
666,0.9750901911951092
667,0.09583885772662235
668,0.03838278569799691
669,0.8863316215639232
670,0.7093026082626843
671,0.5916232126569132
672,0.743324450371967
673,0.3802281093694271
674,0.5198313000717343
675,0.5628983326852833
676,0.03643018030319864
677,0.570760558920975
678,0.9016303748912413
679,0.998570702140571
680,0.8495382902187815
681,0.04175591786432639
682,0.8426366281901607
683,0.6439081721308508
684,0.034846466868050915
685,0.8885950633763745
686,0.3201479717983981
687,0.11710565426390465
688,0.9591605563304726
689,0.2037238156877201
690,0.42848619492148143
691,0.8864192315950356
692,0.606219532614503
693,0.6142007134364792
694,0.11670782863847268
695,0.007261606424035481
696,0.8323777786306331
697,0.12918378127043062
698,0.8979881438150071
699,0.1795983307165536
700,0.06757687796396394
701,0.7046712409135356
702,0.09732839005750016
703,0.9270999954863293
704,0.05542715802851113
705,0.2610703979476807
706,0.48406793536178727
707,0.0516621808761444
708,0.15793097241160073
709,0.934940886946619
710,0.46704133621981
711,0.5527242045708967
712,0.31103688317244826
713,0.2601780176537971
714,0.15364220852040045
715,0.19955302732243002
716,0.2810697734592897
717,0.43636355279148165
718,0.19336047650978438
719,0.83077838520147
720,0.3280988759652731
721,0.03358465853720871
722,0.8192717432771985
723,0.17991234422462954
724,0.9602885152182592
725,0.7648404826817212
726,0.786415307549653
727,0.2554737765459185
728,0.691408511662865
729,0.2694297475465701
730,0.346331256824515
731,0.6847881681050684
732,0.1625562325942355
733,0.04292219123664358
734,0.09037571539908645
735,0.37513063682086184
736,0.7480310279908752
737,0.7470236809388711
738,0.06352822247711837
739,0.6280698586292419
740,0.9953076642285933
741,0.6772325666932384
742,0.9602061206115929
743,0.010842467753640929
744,0.5120015151845053
745,0.4619041971376072
746,0.6936022368647244
747,0.999996520663885
748,0.8968376641185806
749,0.9988691093228034
750,0.22411787455759216
751,0.43478661908701727
752,0.2078954354664997
753,0.8073588531320698
754,0.9801929644759911
755,0.7906731237680092
756,0.1315151178620215
757,0.7942698115510266
758,0.99945077968193
759,0.45078975338478305
760,0.2729081570088807
761,0.5003529081874454
762,0.7477537257176929
763,0.026542247630033367
764,0.9092765403871266
765,0.40026052552700986
766,0.9182722891434936
767,0.26998898586212805
768,0.8041226518989582
769,0.6944334747455043
770,0.9715924591866842
771,0.06687990184340618
772,0.080357381468885
773,0.6700595657686655
774,0.7990081350848957
775,0.9844368636955158
776,0.7096719387696759
777,0.9579173557438668
778,0.9428519327800002
779,0.869411911047744
780,0.2550236078385508
781,0.23290137475102268
782,0.9427465640131603
783,0.04897933939956015
784,0.7310627091251257
785,0.4533680494113905
786,0.3255645874987831
787,0.16653733147878316
788,0.04336692664481063
789,0.20806344976006994
790,0.9727895193100827
791,0.05981372843280898
792,0.41234263592507153
793,0.09883495247292469
794,0.6799030403585166
795,0.06519649025155815
796,0.9407168070650028
797,0.22068133933148182
798,0.0804771347949408
799,0.4322984816992085
800,0.8965607137710644
801,0.033203740670287626
802,0.0056019829417846626
803,0.2431409481654647
804,0.5351014447438063
805,0.21798688251482307
806,0.17218294935664924
807,0.06798772194313579
808,0.1046808263345499
809,0.8701806630970707
810,0.05190304032650208
811,0.7878405589415696
812,0.8553390746476152
813,0.7629306537102976
814,0.24539942407729098
815,0.8986796452190626
816,0.7654418164745681
817,0.01612056112130357
818,0.6460149248808915
819,0.3191149837243878
820,0.9877370421590373
821,0.5833217554844962
822,0.9381342892891419
823,0.08027609812293093
824,0.9864154422705632
825,0.8103697340008714
826,0.7724996080640111
827,0.07342934692453226
828,0.051028774411650685
829,0.4307442424085428
830,0.48382574073059287
831,0.11880505415365265
832,0.8283100266500718
833,0.5740764135522372
834,0.9572413571700178
835,0.7058981908660338
836,0.023844627480665972
837,0.1710692457315285
838,0.12916765725898569
839,0.5727357706138264
840,0.8560356170460922
841,0.22635906327060423
842,0.9891704973395637
843,0.6262224688927647
844,0.5205095362072484
845,0.9966679370172146
846,0.5529314465509683
847,0.6823053982048338
848,0.13793013931465664
849,0.811404493140937
850,0.9990069738379799
851,0.8741599130694837
852,0.07724677547618813
853,0.45759848935298786
854,0.0307741362203216
855,0.06993415718342509
856,0.6031685829119559
857,0.02652192862343714
858,0.8349329529284931
859,0.3567852950866713
860,0.3939069230831956
861,0.5518434606845658
862,0.4688645808404723
863,0.0315546589558945
864,0.5968606434620821
865,0.7674889250264878
866,0.167854333056137
867,0.307561481972362
868,0.8474346821151538
869,0.4667059303724651
870,0.3954198375229486
871,0.957251405548682
872,0.05145083972539858
873,0.8172600714310001
874,0.5273071918788689
875,0.23433630217487858
876,0.9831693503817505
877,0.0856898670599397
878,0.09474713009830818
879,0.21001810750043157
880,0.17252169962839994
881,0.1429650824947131
882,0.16953827360081566
883,0.971049091265724
884,0.7549613597306508
885,0.8561663265728241
886,0.6537728635063901
887,0.3407753953434916
888,0.33439889794610733
889,0.029297305115165786
890,0.14681371336019547
891,0.7446441694258231
892,0.19137770707727805
893,0.08711827580467003
894,0.08554181429429594
895,0.14993708117107193
896,0.23144764938285114
897,0.1375002643747166
898,0.8106306701425198
899,0.5743440480141137
900,0.03231153303580854
901,0.9999646883776453
902,0.11417964168289946
903,0.06745815470293445
904,0.7847953770538878
905,0.5089941974127713
906,0.2581772946878335
907,0.3490813816842041
908,0.14558484286952592
909,0.043597303396534545
910,0.13966320500360282
911,0.24008625036471554
912,0.1597871111816363
913,0.7436997908836147
914,0.30057286604295747
915,0.8812347816449663
916,0.20023648971701197
917,0.792225201307448
918,0.2727729721181684
919,0.5151488034585038
920,0.13390486358617773
921,0.06307042905847966
922,0.7251694732073689
923,0.019908625884401707
924,0.9184723983547584
925,0.9476634444281424
926,0.7361875621491726
927,0.3330231516333139
928,0.15421131111422262
929,0.40202631243257075
930,0.11732572598510854
931,0.2085743334244197
932,0.9330260192746268
933,0.06683710260205115
934,0.8361615076431578
935,0.9310395964202636
936,0.03265806536870127
937,0.1070243703792664
938,0.6269306494529504
939,0.04315422175728545
940,0.20388479050265124
941,0.7076322134259642
942,0.9906162975620803
943,0.041566968957970074
944,0.5659654431176337
945,0.832959272469355
946,0.9659856245352793
947,0.12329859384654063
948,0.5542229827992475
949,0.10611617315880918
950,0.5565512713256616
951,0.9665498266791775
952,0.36731595040566556
953,0.054409987678381594
954,0.7678556992350303
955,0.9969408939578884
956,0.8867716738730496
957,0.7469513388153485
958,0.5467827096027358
959,0.8712162861883346
960,0.610015627692929
961,0.2097643430253331
962,0.40624194240594647
963,0.4040170798170319
964,0.4906044842321027
965,0.008158724695328957
966,0.030709139454592412
967,0.84827929563376
968,0.5285378635752415
969,0.10785120857516615
970,0.3623799981200875
971,0.02326430963000744
972,0.2519962383240346
973,0.3384996206568889
974,0.09045470433446749
975,0.8573603528126297
976,0.3347471189873023
977,0.9076303328193691
978,0.33497859866296775
979,0.23503870771728388
980,0.7277410438361303
981,0.95693119405694
982,0.43834725871347496
983,0.2941694656542033
984,0.1463176116534025
985,0.12340532451312092
986,0.8399687310068736
987,0.5427279757150859
988,0.629089769263443
989,0.30762859809589305
990,0.3676725903006052
991,0.42780424912537607
992,0.9908238678220065
993,0.04751729901958136
994,0.020866827585337526
995,0.9913599729303094
996,0.08035843904583202
997,0.6665946872256259
998,0.021469250679932453
999,0.20717953142683437
1000,0.5789923401286786
1001,0.6451188224153557
1002,0.27243939063054645
1003,0.15360439439082607
1004,0.108739622918777
1005,0.3074653708823797
1006,0.9756557642148327
1007,0.0349460203184309
1008,0.9806820608510398
1009,0.25270774655996486
1010,0.5227436254568615
1011,0.5643113766870161
1012,0.12644688544534163
1013,0.03668046819787712
1014,0.7156473308958765
1015,0.2526997591360751
1016,0.8034426846953934
1017,0.17802426619910267
1018,0.8420651827585922
1019,0.20457170266507038
1020,0.8226891370034242
1021,0.22138146543388956
1022,0.08167410081747806
1023,0.18450212993689658
1024,0.7512374007088699
1025,0.04601843872719888
1026,0.17710666216145443
1027,0.9244747931177055
1028,0.014902648135518651
1029,0.999973737124214
1030,0.7441149011956165
1031,0.20927992223097097
1032,0.24669299884144041
1033,0.9659864778676346
1034,0.24790091584197477
1035,0.9146136559381248
1036,0.10930457264668936
1037,0.1565487076970645
1038,0.09257904629687655
1039,0.28265965412945826
1040,0.056497386933086854
1041,0.16489272223506293
1042,0.11490515818164211
1043,0.2762334191969223
1044,0.4933218711316006
1045,0.9726670781676979
1046,0.3210943865575783
1047,0.07010473726528572
1048,0.52441106493126
1049,0.9710932213019411
1050,0.1355754658474578
1051,0.581890541107326
1052,0.8038469031677055
1053,0.9522211648509457
1054,0.20975169289407924
1055,0.9015736478285954
1056,0.8120802052579738
1057,0.8599911219933049
1058,0.5775967812288627
1059,0.9183435326346375
1060,0.039785872320294624
1061,0.13790654118975845
1062,0.11852478322299528
1063,0.9654646653992024
1064,0.02071954739656126
1065,0.831273156335764
1066,0.11392136628010592
1067,0.9384641255380375
1068,0.9999618017409951
1069,0.4039527536494653
1070,0.7085830153017743
1071,0.6920432694835479
1072,0.5166182646008919
1073,0.08333838690496412
1074,0.22428601262598147
1075,0.9660946064923918
1076,0.9864448272505704
1077,0.7875252336774917
1078,0.993279883406589
1079,0.1286367954333973
1080,0.15919882767992305
1081,0.4443693939678325
1082,0.8483303190734127
1083,0.7780620326711355
1084,0.12511111848344375
1085,0.062367501005754944
1086,0.3016326492466766
1087,0.9944877868443333
1088,0.1083669283808248
1089,0.10590002085235685
1090,0.7821666728482083
1091,0.5151833347667503
1092,0.8376252126241364
1093,0.3305565913896762
1094,0.973998945984284
1095,0.7353742596672036
1096,0.673143612076709
1097,0.676559934513037
1098,0.9727497480307533
1099,0.571319567034951
1100,0.9966294458854534
1101,0.5763786349656808
1102,0.579347085449408
1103,0.7982026528950114
1104,0.8736309760936811
1105,0.26119091677387934
1106,0.579058677878706
1107,0.46906382576678346
1108,0.5129658801557492
1109,0.6928723674108498
1110,0.8927823191256146
1111,0.32253360449885604
1112,0.8582082418954357
1113,0.7274099130833908
1114,0.03359637180653748
1115,0.9114458627447463
1116,0.6472925884790892
1117,0.15009076507436658
1118,0.015087391855693655
1119,0.808062666689383
1120,0.9972611364603179
1121,0.1659735811251396
1122,0.052460428306298476
1123,0.1232853392823491
1124,0.38723930262845774
1125,0.34209155143826003
1126,0.8739098278601698
1127,0.11724858547477088
1128,0.03761563900583581
1129,0.7994700551884371
1130,0.3714860025636626
1131,0.5770000719196202
1132,0.19445397625796215
1133,0.3914153403956893
1134,0.08552216332849168
1135,0.2720598956857431
1136,0.5154964150552536
1137,0.918428331994196
1138,0.11696993250521553
1139,0.2960710823777882
1140,0.05340914629689456
1141,0.8498248802766946
1142,0.3064536361723294
1143,0.9810845917861958
1144,0.766823555842229
1145,0.26493047007301956
1146,0.021220375040056885
1147,0.7385890000012141
1148,0.37987261543404666
1149,0.14391714023968108
1150,0.23549500429501616
1151,0.45901112211152717
1152,0.02188495682387053
1153,0.051518991481062267
1154,0.1367073979209957
1155,0.9946844761814656
1156,0.1269663302116158
1157,0.06643183592935518
1158,0.10591870577001075
1159,0.07047396500116267
1160,0.8367533856227325
1161,0.9219560569194168
1162,0.9667351644633227
1163,0.982488459265055
1164,0.9435985799866965
1165,0.8590961959528142
1166,0.9855061072118839
1167,0.6955023482285285
1168,0.887509640099397
1169,0.9826895613344186
1170,0.23811056894409996
1171,0.08220170044226312
1172,0.9852122322081347
1173,0.32289226047115044
1174,0.9649571679724572
1175,0.9429891773519777
1176,0.8018710770575018
1177,0.12122919981613305
1178,0.9229998882441862
1179,0.1329713248695173
1180,0.4852949955830853
1181,0.814845897861036
1182,0.999194212967785
1183,0.32379596010514383
1184,0.6360761408482148
1185,0.3484004671487993
1186,0.9367650100962738
1187,0.9776553698838475
1188,0.11581428485234929
1189,0.3605774289082513
1190,0.22898234181954039
1191,0.9727679589248103
1192,0.7460704406887374
1193,0.0503583742662836
1194,0.16569551678267536
1195,0.10041548102175431
1196,0.24644809658385194
1197,0.979076245725858
1198,0.049311036997106705
1199,0.3573129622434369
1200,0.19079368669122568
1201,0.12825508086195533
1202,0.7590274739717643
1203,0.04101657551922085
1204,0.11611525895699962
1205,0.5294967389452591
1206,0.7626823521140167
1207,0.0680190206407386
1208,0.8167301923498762
1209,0.20212663610762113
1210,0.3217471983794479
1211,0.342248128760545
1212,0.14861853167893757
1213,0.3463876250027645
1214,0.6773077893887794
1215,0.0952789024805179
1216,0.848580803394252
1217,0.8513093163807386
1218,0.2888909704147272
1219,0.9884240282061058
1220,0.21719888370425616
1221,0.5698781310591424
1222,0.1491658146209379
1223,0.041977535730127
1224,0.23777824023286098
1225,0.7746029563404366
1226,0.9761094862538734
1227,0.9782160541667402
1228,0.7596220993733505
1229,0.23469200644548602
1230,0.531602376149557
1231,0.9750252757462717
1232,0.06396283921118058
1233,0.14756069925533982
1234,0.938006606911425
1235,0.3409823400380247
1236,0.3132655963030014
1237,0.9438804254424001
1238,0.02845383232223449
1239,0.16100851304267436
1240,0.07340793676519523
1241,0.9936973307822259
1242,0.30624949848105104
1243,0.7555523164345118
1244,0.828537449662701
1245,0.4122705102991441
1246,0.08694310665313848
1247,0.6999339059241534
1248,0.9172017900382139
1249,0.9681355035292624
1250,0.6502977446000895
1251,0.7549998408920335
1252,0.5971630325195235
1253,0.7619188462195302
1254,0.12294435582464212
